flanks	gene_id	mean_dpsi_per_lsv_junction	H3K4me3	H3K27me3	H3K9me3	H3K27ac
36989958-36990358	ENSG00000159267.17	-0.4507	0.4657	0.0	0.0	0.47543
36990024-36990424	ENSG00000159267.17	-0.4507	0.4657	0.0	0.0	0.47543
36990034-36990434	ENSG00000159267.17	-0.4507	0.4657	0.0	0.0	0.47543
36990036-36990436	ENSG00000159267.17	-0.4507	0.4657	0.0	0.0	0.47543
39346914-39347314	ENSG00000205581.11	-0.3295	-0.25263	0.0	0.0	0.0
39346947-39347347	ENSG00000205581.11	-0.3295	-0.25263	0.0	0.0	0.0
39347047-39347447	ENSG00000205581.11	-0.3295	-0.25263	0.0	0.0	0.0
39347092-39347492	ENSG00000205581.11	-0.3295	-0.25263	0.0	0.0	0.0
39347136-39347536	ENSG00000205581.11	-0.3295	-0.25263	0.0	0.0	0.0
39347179-39347579	ENSG00000205581.11	-0.3295	-0.25263	0.0	0.0	0.0
39347278-39347678	ENSG00000205581.11	-0.3295	-0.25263	0.0	0.0	0.0
39347283-39347683	ENSG00000205581.11	-0.3295	-0.25263	0.0	0.0	0.0
39347292-39347692	ENSG00000205581.11	-0.3295	-0.25263	0.0	0.0	0.0
46286097-46286497	ENSG00000182362.14	-0.3	-0.15612	0.0	0.0	0.17822
46286142-46286542	ENSG00000182362.14	-0.3	-0.15612	0.0	0.0	0.17822
46286155-46286555	ENSG00000182362.14	-0.3	-0.15612	0.0	0.0	0.17822
46286184-46286584	ENSG00000182362.14	-0.3	-0.15612	0.0	0.0	0.17822
46286215-46286615	ENSG00000182362.14	-0.3	-0.15612	0.0	0.0	0.17822
46286254-46286654	ENSG00000182362.14	-0.3	-0.15612	0.0	0.0	0.17822
46286537-46286937	ENSG00000182362.14	-0.3	-0.15612	0.0	0.0	0.17822
46286543-46286943	ENSG00000182362.14	-0.3	-0.15612	0.0	0.0	0.17822
46286670-46287070	ENSG00000182362.14	-0.3	-0.15612	0.0	0.0	0.17822
46286788-46287188	ENSG00000182362.14	-0.3	-0.15612	0.0	0.0	0.17822
6230751-6231151	ENSG00000275496.4	-0.3494				
6234783-6235183	ENSG00000275496.4	-0.3494				
6234947-6235347	ENSG00000275496.4	-0.3494				
17810503-17810903	ENSG00000243156.9	0.4204				
17810536-17810936	ENSG00000243156.9	0.4204				
17810613-17811013	ENSG00000243156.9	0.4204				
17812307-17812707	ENSG00000243156.9	0.4204				
17812357-17812757	ENSG00000243156.9	0.4204				
17816490-17816890	ENSG00000243156.9	0.4011				
17816584-17816984	ENSG00000243156.9	0.4011				
19880422-19880822	ENSG00000184470.21	-0.3648	-1.47592	0.0	0.0	-1.47991
19880517-19880917	ENSG00000184470.21	-0.3648	0.0	0.0	0.0	-1.47991
19880656-19881056	ENSG00000184470.21	-0.3648	-1.31525	0.0	0.0	-1.47991
19883125-19883525	ENSG00000184470.21	-0.3648				
19883261-19883661	ENSG00000184470.21	-0.3648				
19981733-19982133	ENSG00000099889.14	-0.3741				
19981791-19982191	ENSG00000099889.14	-0.3741				
19981891-19982291	ENSG00000099889.14	-0.3741				
19986873-19987273	ENSG00000099889.14	-0.3741	-0.65433	0.0	0.0	-0.57502
19986893-19987293	ENSG00000099889.14	-0.3741	-0.65433	0.0	0.0	-0.57502
19986955-19987355	ENSG00000099889.14	-0.3741	-0.65433	0.0	0.0	-0.57502
19986990-19987390	ENSG00000099889.14	-0.3741	-0.65433	0.0	0.0	-0.57502
21475792-21476192	ENSG00000183506.17	0.3074				
21475802-21476202	ENSG00000183506.17	0.3074				
21475960-21476360	ENSG00000183506.17	0.3074				
21476444-21476844	ENSG00000183506.17	0.3886				
21476541-21476941	ENSG00000183506.17	0.3886				
21476564-21476964	ENSG00000183506.17	0.3886				
21477590-21477990	ENSG00000183506.17	0.3886				
21477715-21478115	ENSG00000183506.17	0.3886				
23659665-23660065	ENSG00000228315.12	0.3574				
23659669-23660069	ENSG00000228315.12	0.3574				
23659676-23660076	ENSG00000228315.12	0.3574				
23659800-23660200	ENSG00000228315.12	0.3574				
23659804-23660204	ENSG00000228315.12	0.3574				
23683525-23683925	ENSG00000228315.12	0.3574				
23683544-23683944	ENSG00000228315.12	0.3574				
23683667-23684067	ENSG00000228315.12	0.3574				
23690032-23690432	ENSG00000228315.12	-0.298				
23690036-23690436	ENSG00000228315.12	-0.298				
23690093-23690493	ENSG00000228315.12	-0.298				
23690097-23690497	ENSG00000228315.12	-0.298				
23690156-23690556	ENSG00000228315.12	-0.298				
23857675-23858075	ENSG00000133460.20	-0.3233	-0.32596	0.0	0.0	1.29429
23857695-23858095	ENSG00000133460.20	-0.3233	-0.32596	0.0	0.0	1.29429
23857719-23858119	ENSG00000133460.20	-0.3233	-0.32596	0.0	0.0	1.29429
23857761-23858161	ENSG00000133460.20	-0.3233	-0.32596	0.0	0.0	1.29429
23857829-23858229	ENSG00000133460.20	-0.3233	-0.32596	0.0	0.0	1.29429
23857956-23858356	ENSG00000133460.20	-0.3233	-0.32596	0.0	0.0	1.29429
23861904-23862304	ENSG00000133460.20	-0.3233				
23861988-23862388	ENSG00000133460.20	-0.3233				
23862002-23862402	ENSG00000133460.20	-0.3233				
24588014-24588414	ENSG00000178026.13	0.3853				
24588129-24588529	ENSG00000178026.13	0.3853				
24588479-24588879	ENSG00000178026.13	0.3853				
24588482-24588882	ENSG00000178026.13	0.3853				
24589621-24590021	ENSG00000178026.13	-0.3768				
24589749-24590149	ENSG00000178026.13	-0.3768				
25459216-25459616	ENSG00000100058.13	0.4228				
25459315-25459715	ENSG00000100058.13	0.4228				
25459481-25459881	ENSG00000100058.13	0.4228				
25460667-25461067	ENSG00000100058.13	0.4228				
29681239-29681639	ENSG00000186575.19	0.588				
29681401-29681801	ENSG00000186575.19	0.588				
29682820-29683220	ENSG00000186575.19	0.6662				
29682864-29683264	ENSG00000186575.19	0.6662				
29682879-29683279	ENSG00000186575.19	0.6662				
29694552-29694952	ENSG00000186575.19	0.6662				
29694611-29695011	ENSG00000186575.19	0.6662				
29694745-29695145	ENSG00000186575.19	0.6662				
38089322-38089722	ENSG00000128298.18	-0.4279	1.56687	0.52738	0.0	0.0
38089474-38089874	ENSG00000128298.18	-0.4279	1.79823	0.52738	0.0	0.0
38096832-38097232	ENSG00000128298.18	-0.4279	0.06897	0.0	0.0	0.0
38096978-38097378	ENSG00000128298.18	-0.4279	0.08169	0.0	0.0	0.0
38568006-38568406	ENSG00000100206.11	-0.5345				
38568089-38568489	ENSG00000100206.11	-0.5345				
38568209-38568609	ENSG00000100206.11	-0.5345				
38569843-38570243	ENSG00000100206.11	-0.5345	0.55593	0.0	0.0	0.2946
38569854-38570254	ENSG00000100206.11	-0.5345	0.55593	0.0	0.0	0.2946
38569931-38570331	ENSG00000100206.11	-0.5345	0.55593	0.0	0.0	0.2946
38569983-38570383	ENSG00000100206.11	-0.5345	0.55593	0.0	0.0	0.2946
38569984-38570384	ENSG00000100206.11	-0.5345	0.55593	0.0	0.0	0.2946
38570004-38570404	ENSG00000100206.11	-0.5345	0.55593	0.0	0.0	0.2946
39318200-39318600	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	0.43033
39318392-39318792	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	0.04462
39318414-39318814	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	0.04462
39319299-39319699	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	0.04462
39319377-39319777	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	-0.29501
39319392-39319792	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	-0.29501
39319395-39319795	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	-0.29501
39319423-39319823	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	-0.29501
39319425-39319825	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	-0.29501
39319449-39319849	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	-0.29501
39319527-39319927	ENSG00000100316.16	-0.3072	0.3651	0.0	0.0	-0.29501
48576253-48576653	ENSG00000219438.9	-0.3259	-0.69563	0.39684	0.0	0.0
48576371-48576771	ENSG00000219438.9	-0.3259	-0.69563	0.39684	0.0	0.0
48646397-48646797	ENSG00000219438.9	-0.3259				
48646546-48646946	ENSG00000219438.9	-0.3259				
101779002-101779402	ENSG00000144815.17	-0.5545	0.08593	-0.1221	0.0	1.16682
101779011-101779411	ENSG00000144815.17	-0.5545	0.08593	-0.1221	0.0	1.16682
101779046-101779446	ENSG00000144815.17	-0.5545	0.08593	-0.1221	0.0	1.16682
101779124-101779524	ENSG00000144815.17	-0.5545	0.08593	0.0	0.0	1.16682
101779242-101779642	ENSG00000144815.17	-0.5545	0.08593	0.0	0.0	1.16682
101779295-101779695	ENSG00000144815.17	-0.5545	0.08593	0.0	0.0	1.16682
101781910-101782310	ENSG00000144815.17	-0.5545				
101782089-101782489	ENSG00000144815.17	-0.5545				
101782090-101782490	ENSG00000144815.17	-0.5545				
125013790-125014190	ENSG00000173706.14	0.3607				
125014513-125014913	ENSG00000173706.14	-0.3588				
125014812-125015212	ENSG00000173706.14	-0.3607				
125019062-125019462	ENSG00000173706.14	0.3607				
125019212-125019612	ENSG00000173706.14	0.3607				
129278582-129278982	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129278628-129279028	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129278646-129279046	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129278670-129279070	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129278680-129279080	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129278705-129279105	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129278756-129279156	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129278774-129279174	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129278793-129279193	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129278805-129279205	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129278843-129279243	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129279510-129279910	ENSG00000183624.14	-0.4125	-0.19188	0.0	0.0	-0.40903
129832558-129832958	ENSG00000172765.18	-0.368				
129832574-129832974	ENSG00000172765.18	-0.368				
129832626-129833026	ENSG00000172765.18	-0.368				
129880109-129880509	ENSG00000172765.18	-0.368				
167719898-167720298	ENSG00000114209.15	-0.2807				
167720005-167720405	ENSG00000114209.15	-0.2807				
167720073-167720473	ENSG00000114209.15	-0.2807				
167734462-167734862	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
167734606-167735006	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
167734621-167735021	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
167734632-167735032	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
167734636-167735036	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
167734651-167735051	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
167734663-167735063	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
167734692-167735092	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
167734729-167735129	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
167734730-167735130	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
167734739-167735139	ENSG00000114209.15	-0.2807	0.09774	0.0	0.0	0.98017
172755095-172755495	ENSG00000114346.14	0.5854				
172755098-172755498	ENSG00000114346.14	0.5854				
172755174-172755574	ENSG00000114346.14	0.5854				
172755283-172755683	ENSG00000114346.14	0.6008				
172755375-172755775	ENSG00000114346.14	0.6008				
172756783-172757183	ENSG00000114346.14	0.6008				
172756809-172757209	ENSG00000114346.14	0.6008				
172756892-172757292	ENSG00000114346.14	0.6008				
172756930-172757330	ENSG00000114346.14	0.6008				
172756965-172757365	ENSG00000114346.14	0.6008				
186787549-186787949	ENSG00000156976.17	0.3403				
186787576-186787976	ENSG00000156976.17	0.3403				
186787603-186788003	ENSG00000156976.17	0.3403				
186787682-186788082	ENSG00000156976.17	0.3403				
186787999-186788399	ENSG00000156976.17	0.3403				
186788056-186788456	ENSG00000156976.17	0.3403				
186788110-186788510	ENSG00000156976.17	0.3403				
186788168-186788568	ENSG00000156976.17	0.3403				
186788216-186788616	ENSG00000156976.17	0.3403				
186788220-186788620	ENSG00000156976.17	0.3403				
186788307-186788707	ENSG00000156976.17	0.3403				
186788925-186789325	ENSG00000156976.17	-0.3431				
186788940-186789340	ENSG00000156976.17	-0.3431				
186789091-186789491	ENSG00000156976.17	-0.3431				
187127799-187128199	ENSG00000163923.10	-0.2763				
187127862-187128262	ENSG00000163923.10	-0.2763				
187139013-187139413	ENSG00000163923.10	-0.2763	2.26207	0.0	0.0	1.63042
192360228-192360628	ENSG00000114279.15	-0.316				
192360338-192360738	ENSG00000114279.15	-0.316				
192407825-192408225	ENSG00000114279.15	-0.316	-0.62884	1.09794	0.0	0.0
194461940-194462340	ENSG00000133657.17	-0.2993				
194461990-194462390	ENSG00000133657.17	-0.2993				
194462012-194462412	ENSG00000133657.17	-0.2993				
194462036-194462436	ENSG00000133657.17	-0.2993				
194485594-194485994	ENSG00000133657.17	-0.2993	-0.47645	0.0	0.0	0.0
194485635-194486035	ENSG00000133657.17	-0.2993	-0.47645	0.0	0.0	0.0
195683550-195683950	ENSG00000242086.8	0.3437				
195683552-195683952	ENSG00000242086.8	0.3437				
195683554-195683954	ENSG00000242086.8	0.3437				
195683573-195683973	ENSG00000242086.8	0.3437				
195683577-195683977	ENSG00000242086.8	0.3437				
195683633-195684033	ENSG00000242086.8	0.3437				
195683665-195684065	ENSG00000242086.8	0.3437				
195685618-195686018	ENSG00000242086.8	0.3437				
195685621-195686021	ENSG00000242086.8	0.3437				
195685704-195686104	ENSG00000242086.8	0.3437				
195685721-195686121	ENSG00000242086.8	0.3437				
195685739-195686139	ENSG00000242086.8	0.3437				
195685747-195686147	ENSG00000242086.8	0.3437				
195688167-195688567	ENSG00000242086.8	-0.3469				
195688184-195688584	ENSG00000242086.8	-0.3469				
195688226-195688626	ENSG00000242086.8	-0.3469				
195688321-195688721	ENSG00000242086.8	-0.3469				
195688333-195688733	ENSG00000242086.8	-0.3469				
195688348-195688748	ENSG00000242086.8	-0.3469				
195688353-195688753	ENSG00000242086.8	-0.3469				
195688382-195688782	ENSG00000242086.8	-0.3469				
195688447-195688847	ENSG00000242086.8	-0.3469				
195688451-195688851	ENSG00000242086.8	-0.3469				
195688470-195688870	ENSG00000242086.8	-0.3469				
195688482-195688882	ENSG00000242086.8	-0.3469				
197161440-197161840	ENSG00000075711.21	0.3721				
197161538-197161938	ENSG00000075711.21	0.3721				
197194137-197194537	ENSG00000075711.21	0.3721	0.0	0.06731	0.0	0.0
197194225-197194625	ENSG00000075711.21	0.3721	0.0	0.06731	0.0	0.0
197194389-197194789	ENSG00000075711.21	0.3721	0.0	0.06731	0.0	0.0
197949990-197950390	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197949991-197950391	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197949992-197950392	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197949993-197950393	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197950006-197950406	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197950021-197950421	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197950099-197950499	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197950559-197950959	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197950683-197951083	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197950684-197951084	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197950736-197951136	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197950754-197951154	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
197950778-197951178	ENSG00000182899.17	0.4212	0.39308	0.0	0.0	-1.19639
198198746-198199146	ENSG00000236438.7	-0.4985				
198198810-198199210	ENSG00000236438.7	-0.4985				
198208064-198208464	ENSG00000236438.7	-0.4985				
198208187-198208587	ENSG00000236438.7	-0.4985				
23916779-23917179	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23916790-23917190	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23916895-23917295	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23916932-23917332	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23916938-23917338	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23916939-23917339	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23916947-23917347	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23916948-23917348	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23916973-23917373	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23917039-23917439	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23917095-23917495	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23917099-23917499	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23917465-23917865	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23917505-23917905	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23917637-23918037	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23917650-23918050	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23917747-23918147	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.76872
23917773-23918173	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.67168
23917831-23918231	ENSG00000174748.22	-0.3261	0.28764	0.0	0.0	0.67168
50099782-50100182	ENSG00000003756.17	0.3383				
50099804-50100204	ENSG00000003756.17	0.3383				
50099810-50100210	ENSG00000003756.17	0.3383				
50099845-50100245	ENSG00000003756.17	0.3383				
50099851-50100251	ENSG00000003756.17	0.3383				
50099854-50100254	ENSG00000003756.17	0.3383				
50099972-50100372	ENSG00000003756.17	0.3383				
50100332-50100732	ENSG00000003756.17	0.3383				
50100405-50100805	ENSG00000003756.17	0.3383				
50102883-50103283	ENSG00000003756.17	0.3323				
50102907-50103307	ENSG00000003756.17	0.3323				
50102966-50103366	ENSG00000003756.17	0.3323				
51075156-51075556	ENSG00000088538.13	0.428				
51075240-51075640	ENSG00000088538.13	0.428				
51089043-51089443	ENSG00000088538.13	-0.428				
51089084-51089484	ENSG00000088538.13	-0.428				
52524270-52524670	ENSG00000168268.11	0.4039				
52524293-52524693	ENSG00000168268.11	0.4039				
52524295-52524695	ENSG00000168268.11	0.4039				
52524323-52524723	ENSG00000168268.11	0.4039				
52524411-52524811	ENSG00000168268.11	0.4039				
52524413-52524813	ENSG00000168268.11	0.4039				
52524531-52524931	ENSG00000168268.11	0.4039				
52524617-52525017	ENSG00000168268.11	0.4039				
52524681-52525081	ENSG00000168268.11	0.4039				
52524763-52525163	ENSG00000168268.11	0.4039				
52524860-52525260	ENSG00000168268.11	0.4039				
52524903-52525303	ENSG00000168268.11	0.4039				
62294500-62294900	ENSG00000241472.7	-0.5134				
62294578-62294978	ENSG00000241472.7	-0.5134				
62316906-62317306	ENSG00000241472.7	0.6195				
62316992-62317392	ENSG00000241472.7	0.6195				
62317030-62317430	ENSG00000241472.7	0.6195				
65442592-65442992	ENSG00000151276.24	0.4776				
65442649-65443049	ENSG00000151276.24	0.4776				
65447822-65448222	ENSG00000151276.24	-0.3758				
65447857-65448257	ENSG00000151276.24	-0.3758				
65448037-65448437	ENSG00000151276.24	-0.4666				
65453058-65453458	ENSG00000151276.24	0.4776				
65453140-65453540	ENSG00000151276.24	0.4776				
97967423-97967823	ENSG00000170854.18	-0.4144				
97967432-97967832	ENSG00000170854.18	-0.4144				
97972181-97972581	ENSG00000170854.18	-0.4144	-0.04018	-0.72039	0.0	0.0
97972231-97972631	ENSG00000170854.18	-0.4144	-0.04018	-0.72039	0.0	0.0
97972257-97972657	ENSG00000170854.18	-0.4144	-0.04018	-0.72039	0.0	0.0
98521083-98521483	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	0.0
98521130-98521530	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	0.0
98521177-98521577	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	0.0
98521237-98521637	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	0.0
98521242-98521642	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	0.0
98522554-98522954	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522588-98522988	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522633-98523033	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522646-98523046	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522649-98523049	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522651-98523051	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522675-98523075	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522687-98523087	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522699-98523099	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522702-98523102	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522705-98523105	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522722-98523122	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522731-98523131	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522755-98523155	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522759-98523159	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522764-98523164	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522785-98523185	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522818-98523218	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
98522841-98523241	ENSG00000080822.17	-0.2899	0.23783	0.0	0.0	-0.16702
103057601-103058001	ENSG00000164038.16	-0.3415				
103057614-103058014	ENSG00000164038.16	-0.3415				
103057742-103058142	ENSG00000164038.16	-0.3415				
103057771-103058171	ENSG00000164038.16	-0.3415				
103065568-103065968	ENSG00000164038.16	0.6995				
103066127-103066527	ENSG00000164038.16	0.6995				
103066259-103066659	ENSG00000164038.16	0.6995				
103066307-103066707	ENSG00000164038.16	0.6995				
113369502-113369902	ENSG00000145362.21	0.3303				
113369605-113370005	ENSG00000145362.21	0.3303				
113372333-113372733	ENSG00000145362.21	0.3303				
113372425-113372825	ENSG00000145362.21	0.3303				
113372890-113373290	ENSG00000145362.21	-0.3346				
113372973-113373373	ENSG00000145362.21	-0.3346				
113373085-113373485	ENSG00000145362.21	-0.3346				
152863406-152863806	ENSG00000164144.16	0.2987				
152863514-152863914	ENSG00000164144.16	0.2987				
152870553-152870953	ENSG00000164144.16	0.2987				
152870648-152871048	ENSG00000164144.16	0.2987				
152872252-152872652	ENSG00000164144.16	-0.2987				
152872364-152872764	ENSG00000164144.16	-0.2987				
153723094-153723494	ENSG00000145428.15	-0.4227				
153723151-153723551	ENSG00000145428.15	-0.4227				
153723200-153723600	ENSG00000145428.15	-0.4227				
153723258-153723658	ENSG00000145428.15	-0.4227				
153728007-153728407	ENSG00000145428.15	-0.4227				
153728161-153728561	ENSG00000145428.15	-0.4227				
170072961-170073361	ENSG00000109576.14	-0.4541				
170073050-170073450	ENSG00000109576.14	-0.4541				
170073145-170073545	ENSG00000109576.14	-0.4541				
170078309-170078709	ENSG00000109576.14	0.4541				
