gene_id	lsv_id	seqid	junction0	mean_dpsi_per_lsv_junction	probability_changing	flanks	start	stop	strand
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	49483771	0.3952	0.999	49483384-49483784	49483384	49483784	-
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	49483771	0.3952	0.999	49483571-49483971	49483571	49483971	-
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	49487043	0.3952	0.999	49486843-49487243	49486843	49487243	-
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	49487043	0.3952	0.999	49487007-49487407	49487007	49487407	-
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	49487043	0.3952	0.999	49487034-49487434	49487034	49487434	-
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	49487207	-0.4048	0.9996	49487052-49487452	49487052	49487452	-
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	49487207	-0.4048	0.9996	49487139-49487539	49487139	49487539	-
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	49487207	-0.4048	0.9996	49487173-49487573	49487173	49487573	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491205-49491605	49491205	49491605	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491245-49491645	49491245	49491645	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491332-49491732	49491332	49491732	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491384-49491784	49491384	49491784	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491386-49491786	49491386	49491786	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491426-49491826	49491426	49491826	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491464-49491864	49491464	49491864	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491529-49491929	49491529	49491929	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491536-49491936	49491536	49491936	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491546-49491946	49491546	49491946	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49491584	0.2854	0.9916	49491576-49491976	49491576	49491976	-
ENSG00000265681.8	ENSG00000265681.8:t:49491622-49491840	chr18	49491833	-0.3806	0.9996	49491614-49492014	49491614	49492014	-
ENSG00000265681.8	ENSG00000265681.8:t:49491622-49491840	chr18	49491833	-0.3806	0.9996	49491633-49492033	49491633	49492033	-
ENSG00000265681.8	ENSG00000265681.8:t:49491622-49491840	chr18	49491833	-0.3806	0.9996	49491640-49492040	49491640	49492040	-
ENSG00000265681.8	ENSG00000265681.8:t:49491622-49491840	chr18	49491833	-0.3806	0.9996	49491678-49492078	49491678	49492078	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49491931-49492331	49491931	49492331	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492058-49492458	49492058	49492458	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492075-49492475	49492075	49492475	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492105-49492505	49492105	49492505	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492199-49492599	49492199	49492599	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492209-49492609	49492209	49492609	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492228-49492628	49492228	49492628	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492230-49492630	49492230	49492630	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492232-49492632	49492232	49492632	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492233-49492633	49492233	49492633	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492244-49492644	49492244	49492644	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492250-49492650	49492250	49492650	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492258-49492658	49492258	49492658	-
ENSG00000265681.8	ENSG00000265681.8:t:49491517-49491586	chr18	49492275	0.2854	0.9916	49492265-49492665	49492265	49492665	-
ENSG00000265681.8	ENSG00000265681.8:t:49491622-49491840	chr18	49492458	-0.3806	0.9996	49492279-49492679	49492279	49492679	-
ENSG00000265681.8	ENSG00000265681.8:t:49491622-49491840	chr18	49492458	-0.3806	0.9996	49492282-49492682	49492282	49492682	-
ENSG00000265681.8	ENSG00000265681.8:t:49491622-49491840	chr18	49492458	-0.3806	0.9996	49492283-49492683	49492283	49492683	-
ENSG00000265681.8	ENSG00000265681.8:t:49491622-49491840	chr18	49492458	-0.3806	0.9996	49492285-49492685	49492285	49492685	-
ENSG00000265681.8	ENSG00000265681.8:t:49491622-49491840	chr18	49492458	-0.3806	0.9996	49492308-49492708	49492308	49492708	-
ENSG00000141644.18	ENSG00000141644.18:s:50274977-50275045	chr18	50273863	0.4537	1.0	50273663-50274063	50273663	50274063	-
ENSG00000141644.18	ENSG00000141644.18:s:50274977-50275045	chr18	50274353	-0.4185	1.0	50273986-50274386	50273986	50274386	-
ENSG00000141644.18	ENSG00000141644.18:s:50274977-50275045	chr18	50274353	-0.4185	1.0	50274150-50274550	50274150	50274550	-
ENSG00000141644.18	ENSG00000141644.18:s:50274977-50275045	chr18	50274353	-0.4185	1.0	50274153-50274553	50274153	50274553	-
ENSG00000141644.18	ENSG00000141644.18:s:50274977-50275045	chr18	50274977	0.4537	1.0	50274777-50275177	50274777	50275177	-
ENSG00000141644.18	ENSG00000141644.18:s:50274977-50275045	chr18	50274977	0.4537	1.0	50274845-50275245	50274845	50275245	-
ENSG00000141644.18	ENSG00000141644.18:s:50274977-50275045	chr18	50274977	0.4537	1.0	50274929-50275329	50274929	50275329	-
ENSG00000141644.18	ENSG00000141644.18:s:50274977-50275045	chr18	50274977	0.4537	1.0	50274955-50275355	50274955	50275355	-
ENSG00000141644.18	ENSG00000141644.18:s:50274977-50275045	chr18	50274977	0.4537	1.0	50274957-50275357	50274957	50275357	-
ENSG00000082397.18	ENSG00000082397.18:s:5395067-5395147	chr18	5393478	0.4724	0.9985	5393278-5393678	5393278	5393678	-
ENSG00000082397.18	ENSG00000082397.18:s:5395067-5395147	chr18	5394793	-0.4724	0.9985	5394477-5394877	5394477	5394877	-
ENSG00000082397.18	ENSG00000082397.18:s:5395067-5395147	chr18	5394793	-0.4724	0.9985	5394583-5394983	5394583	5394983	-
ENSG00000082397.18	ENSG00000082397.18:s:5395067-5395147	chr18	5394793	-0.4724	0.9985	5394593-5394993	5394593	5394993	-
ENSG00000082397.18	ENSG00000082397.18:s:5395067-5395147	chr18	5395067	0.4724	0.9985	5394867-5395267	5394867	5395267	-
ENSG00000082397.18	ENSG00000082397.18:s:5395067-5395147	chr18	5395067	0.4724	0.9985	5394947-5395347	5394947	5395347	-
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58165861	-0.4684	1.0	58165588-58165988	58165588	58165988	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58165861	-0.4684	1.0	58165592-58165992	58165592	58165992	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58165861	-0.4684	1.0	58165608-58166008	58165608	58166008	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58165861	-0.4684	1.0	58165639-58166039	58165639	58166039	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58165861	-0.4684	1.0	58165661-58166061	58165661	58166061	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58195733	0.4086	1.0	58195399-58195799	58195399	58195799	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58195733	0.4086	1.0	58195453-58195853	58195453	58195853	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58195733	0.4086	1.0	58195476-58195876	58195476	58195876	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58195733	0.4086	1.0	58195496-58195896	58195496	58195896	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58195733	0.4086	1.0	58195533-58195933	58195533	58195933	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58245427	0.4086	1.0	58245227-58245627	58245227	58245627	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58245427	0.4086	1.0	58245289-58245689	58245289	58245689	+
ENSG00000049759.20	ENSG00000049759.20:t:58245427-58245508	chr18	58245427	0.4086	1.0	58245308-58245708	58245308	58245708	+
ENSG00000101493.11	ENSG00000101493.11:t:76441245-76443211	chr18	76443211	-0.3223	0.992	76443011-76443411	76443011	76443411	-
ENSG00000079999.14	ENSG00000079999.14:t:10499395-10500080	chr19	10500080	0.5404	1.0	10499880-10500280	10499880	10500280	-
ENSG00000079999.14	ENSG00000079999.14:t:10499395-10500080	chr19	10502697	-0.5244	1.0	10502485-10502885	10502485	10502885	-
ENSG00000079999.14	ENSG00000079999.14:t:10499395-10500080	chr19	10502697	-0.5244	1.0	10502487-10502887	10502487	10502887	-
ENSG00000079999.14	ENSG00000079999.14:t:10499395-10500080	chr19	10502697	-0.5244	1.0	10502497-10502897	10502497	10502897	-
ENSG00000079999.14	ENSG00000079999.14:t:10499395-10500080	chr19	10502697	-0.5244	1.0	10502696-10503096	10502696	10503096	-
ENSG00000079999.14	ENSG00000079999.14:t:10499395-10500080	chr19	10503241	0.5404	1.0	10502893-10503293	10502893	10503293	-
ENSG00000079999.14	ENSG00000079999.14:t:10499395-10500080	chr19	10503241	0.5404	1.0	10502986-10503386	10502986	10503386	-
ENSG00000079999.14	ENSG00000079999.14:t:10499395-10500080	chr19	10503241	0.5404	1.0	10503041-10503441	10503041	10503441	-
ENSG00000079999.14	ENSG00000079999.14:t:10499395-10500080	chr19	10503241	0.5404	1.0	10503156-10503556	10503156	10503556	-
ENSG00000129353.15	ENSG00000129353.15:s:10642336-10642451	chr19	10642451	0.3699	1.0	10642136-10642536	10642136	10642536	+
ENSG00000129353.15	ENSG00000129353.15:s:10642336-10642451	chr19	10642451	0.3699	1.0	10642167-10642567	10642167	10642567	+
ENSG00000129353.15	ENSG00000129353.15:s:10642336-10642451	chr19	10642451	0.3699	1.0	10642185-10642585	10642185	10642585	+
ENSG00000129353.15	ENSG00000129353.15:s:10642336-10642451	chr19	10642451	0.3699	1.0	10642251-10642651	10642251	10642651	+
ENSG00000129353.15	ENSG00000129353.15:s:10642336-10642451	chr19	10642897	-0.3699	1.0	10642697-10643097	10642697	10643097	+
ENSG00000129353.15	ENSG00000129353.15:s:10642336-10642451	chr19	10642897	-0.3699	1.0	10642821-10643221	10642821	10643221	+
ENSG00000129353.15	ENSG00000129353.15:s:10642336-10642451	chr19	10643279	0.3699	1.0	10643079-10643479	10643079	10643479	+
ENSG00000129353.15	ENSG00000129353.15:s:10642336-10642451	chr19	10643279	0.3699	1.0	10643198-10643598	10643198	10643598	+
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11195820	0.3363	0.9852	11195422-11195822	11195422	11195822	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11195820	0.3363	0.9852	11195423-11195823	11195423	11195823	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11195820	0.3363	0.9852	11195485-11195885	11195485	11195885	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11195820	0.3363	0.9852	11195620-11196020	11195620	11196020	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11195820	0.3363	0.9852	11195681-11196081	11195681	11196081	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11196050	0.3363	0.9852	11195850-11196250	11195850	11196250	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11196050	0.3363	0.9852	11195858-11196258	11195858	11196258	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11196050	0.3363	0.9852	11196027-11196427	11196027	11196427	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11196050	0.3363	0.9852	11196029-11196429	11196029	11196429	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11197485	-0.4036	0.9985	11197285-11197685	11197285	11197685	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11197485	-0.4036	0.9985	11197330-11197730	11197330	11197730	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11197485	-0.4036	0.9985	11197345-11197745	11197345	11197745	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11197485	-0.4036	0.9985	11197347-11197747	11197347	11197747	-
ENSG00000197256.11	ENSG00000197256.11:t:11195556-11195881	chr19	11197485	-0.4036	0.9985	11197348-11197748	11197348	11197748	-
ENSG00000130158.14	ENSG00000130158.14:t:11228840-11229035	chr19	11229035	0.3631	0.9511	11228640-11229040	11228640	11229040	-
ENSG00000130158.14	ENSG00000130158.14:t:11228840-11229035	chr19	11229035	0.3631	0.9511	11228740-11229140	11228740	11229140	-
ENSG00000130158.14	ENSG00000130158.14:t:11228840-11229035	chr19	11229035	0.3631	0.9511	11228801-11229201	11228801	11229201	-
ENSG00000130158.14	ENSG00000130158.14:t:11228840-11229035	chr19	11229035	0.3631	0.9511	11228835-11229235	11228835	11229235	-
ENSG00000130158.14	ENSG00000130158.14:t:11228840-11229035	chr19	11229298	0.3631	0.9511	11229098-11229498	11229098	11229498	-
ENSG00000130158.14	ENSG00000130158.14:t:11228840-11229035	chr19	11229298	0.3631	0.9511	11229132-11229532	11229132	11229532	-
ENSG00000130158.14	ENSG00000130158.14:t:11228840-11229035	chr19	11229298	0.3631	0.9511	11229190-11229590	11229190	11229590	-
ENSG00000130158.14	ENSG00000130158.14:t:11228840-11229035	chr19	11232185	-0.3982	0.9771	11231985-11232385	11231985	11232385	-
ENSG00000130158.14	ENSG00000130158.14:t:11228840-11229035	chr19	11232185	-0.3982	0.9771	11232089-11232489	11232089	11232489	-
ENSG00000228300.14	ENSG00000228300.14:t:1277183-1277299	chr19	1275830	-0.3377	0.9803	1275630-1276030	1275630	1276030	+
ENSG00000228300.14	ENSG00000228300.14:t:1277183-1277299	chr19	1275830	-0.3377	0.9803	1275821-1276221	1275821	1276221	+
ENSG00000228300.14	ENSG00000228300.14:t:1277183-1277299	chr19	1277183	-0.3377	0.9803	1276983-1277383	1276983	1277383	+
ENSG00000228300.14	ENSG00000228300.14:t:1277183-1277299	chr19	1277183	-0.3377	0.9803	1277099-1277499	1277099	1277499	+
ENSG00000123159.16	ENSG00000123159.16:t:14491656-14491743	chr19	14491743	0.4108	0.9999	14491456-14491856	14491456	14491856	-
ENSG00000123159.16	ENSG00000123159.16:t:14491656-14491743	chr19	14491743	0.4108	0.9999	14491543-14491943	14491543	14491943	-
ENSG00000123159.16	ENSG00000123159.16:t:14491656-14491743	chr19	14492857	0.4108	0.9999	14492657-14493057	14492657	14493057	-
ENSG00000123159.16	ENSG00000123159.16:t:14491656-14491743	chr19	14492857	0.4108	0.9999	14492712-14493112	14492712	14493112	-
ENSG00000123159.16	ENSG00000123159.16:t:14491656-14491743	chr19	14496037	-0.4108	0.9999	14495837-14496237	14495837	14496237	-
ENSG00000123159.16	ENSG00000123159.16:t:14491656-14491743	chr19	14496037	-0.4108	0.9999	14495852-14496252	14495852	14496252	-
ENSG00000123159.16	ENSG00000123159.16:t:14491656-14491743	chr19	14496037	-0.4108	0.9999	14495927-14496327	14495927	14496327	-
ENSG00000123159.16	ENSG00000123159.16:t:14491656-14491743	chr19	14496037	-0.4108	0.9999	14495932-14496332	14495932	14496332	-
ENSG00000123159.16	ENSG00000123159.16:t:14491656-14491743	chr19	14496037	-0.4108	0.9999	14495949-14496349	14495949	14496349	-
ENSG00000119559.17	ENSG00000119559.17:s:1478654-1478916	chr19	1461824	-0.3691	1.0	1461624-1462024	1461624	1462024	-
ENSG00000119559.17	ENSG00000119559.17:s:1478654-1478916	chr19	1461824	-0.3691	1.0	1461763-1462163	1461763	1462163	-
ENSG00000119559.17	ENSG00000119559.17:s:1478654-1478916	chr19	1478774	-0.3691	1.0	1478380-1478780	1478380	1478780	-
ENSG00000119559.17	ENSG00000119559.17:s:1478654-1478916	chr19	1478774	-0.3691	1.0	1478454-1478854	1478454	1478854	-
ENSG00000119559.17	ENSG00000119559.17:s:1478654-1478916	chr19	1478774	-0.3691	1.0	1478574-1478974	1478574	1478974	-
ENSG00000119559.17	ENSG00000119559.17:s:1478654-1478916	chr19	1478774	-0.3691	1.0	1478697-1479097	1478697	1479097	-
ENSG00000119559.17	ENSG00000119559.17:s:1478654-1478916	chr19	1478774	-0.3691	1.0	1478705-1479105	1478705	1479105	-
ENSG00000119559.17	ENSG00000119559.17:s:1478654-1478916	chr19	1478774	-0.3691	1.0	1478716-1479116	1478716	1479116	-
ENSG00000214046.9	ENSG00000214046.9:t:16647007-16647261	chr19	16647261	-0.2692	0.9581	16646896-16647296	16646896	16647296	-
ENSG00000214046.9	ENSG00000214046.9:t:16647007-16647261	chr19	16647261	-0.2692	0.9581	16646920-16647320	16646920	16647320	-
ENSG00000214046.9	ENSG00000214046.9:t:16647007-16647261	chr19	16647261	-0.2692	0.9581	16647061-16647461	16647061	16647461	-
ENSG00000214046.9	ENSG00000214046.9:t:16647007-16647261	chr19	16659395	-0.2692	0.9581	16659055-16659455	16659055	16659455	-
ENSG00000214046.9	ENSG00000214046.9:t:16647007-16647261	chr19	16659395	-0.2692	0.9581	16659195-16659595	16659195	16659595	-
ENSG00000214046.9	ENSG00000214046.9:t:16647007-16647261	chr19	16659395	-0.2692	0.9581	16659247-16659647	16659247	16659647	-
ENSG00000007080.11	ENSG00000007080.11:t:17936251-17936992	chr19	17933048	-0.3356	0.9868	17932815-17933215	17932815	17933215	+
ENSG00000007080.11	ENSG00000007080.11:t:17936251-17936992	chr19	17933048	-0.3356	0.9868	17932823-17933223	17932823	17933223	+
ENSG00000007080.11	ENSG00000007080.11:t:17936251-17936992	chr19	17933048	-0.3356	0.9868	17932848-17933248	17932848	17933248	+
ENSG00000007080.11	ENSG00000007080.11:t:17936251-17936992	chr19	17935191	0.3356	0.9868	17934896-17935296	17934896	17935296	+
ENSG00000007080.11	ENSG00000007080.11:t:17936251-17936992	chr19	17935191	0.3356	0.9868	17934991-17935391	17934991	17935391	+
ENSG00000007080.11	ENSG00000007080.11:t:17936251-17936992	chr19	17936410	0.3356	0.9868	17936051-17936451	17936051	17936451	+
ENSG00000007080.11	ENSG00000007080.11:t:17936251-17936992	chr19	17936410	0.3356	0.9868	17936210-17936610	17936210	17936610	+
ENSG00000007080.11	ENSG00000007080.11:t:17936251-17936992	chr19	17936410	0.3356	0.9868	17936379-17936779	17936379	17936779	+
ENSG00000099308.11	ENSG00000099308.11:t:18122673-18122751	chr19	18121922	0.4837	0.9997	18121573-18121973	18121573	18121973	+
ENSG00000099308.11	ENSG00000099308.11:t:18122673-18122751	chr19	18121922	0.4837	0.9997	18121650-18122050	18121650	18122050	+
ENSG00000099308.11	ENSG00000099308.11:t:18122673-18122751	chr19	18121922	0.4837	0.9997	18121653-18122053	18121653	18122053	+
ENSG00000099308.11	ENSG00000099308.11:t:18122673-18122751	chr19	18121922	0.4837	0.9997	18121722-18122122	18121722	18122122	+
ENSG00000099308.11	ENSG00000099308.11:t:18122673-18122751	chr19	18122673	0.4837	0.9997	18122473-18122873	18122473	18122873	+
ENSG00000099308.11	ENSG00000099308.11:t:18122673-18122751	chr19	18122673	0.4837	0.9997	18122551-18122951	18122551	18122951	+
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	18870619	-0.3588	0.9982	18870419-18870819	18870419	18870819	-
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	18878098	0.3588	0.9982	18877709-18878109	18877709	18878109	-
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	18878098	0.3588	0.9982	18877711-18878111	18877711	18878111	-
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	18878098	0.3588	0.9982	18877717-18878117	18877717	18878117	-
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	18878098	0.3588	0.9982	18877898-18878298	18877898	18878298	-
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	18878930	0.3588	0.9982	18878730-18879130	18878730	18879130	-
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	18878930	0.3588	0.9982	18878839-18879239	18878839	18879239	-
ENSG00000064607.17	ENSG00000064607.17:s:18994240-18994486	chr19	18991149	-0.3056	0.9823	18990949-18991349	18990949	18991349	-
ENSG00000064607.17	ENSG00000064607.17:s:18994240-18994486	chr19	18991149	-0.3056	0.9823	18991068-18991468	18991068	18991468	-
ENSG00000064607.17	ENSG00000064607.17:s:18994240-18994486	chr19	18991149	-0.3056	0.9823	18991140-18991540	18991140	18991540	-
ENSG00000064607.17	ENSG00000064607.17:s:18994240-18994486	chr19	18994366	-0.3056	0.9823	18994166-18994566	18994166	18994566	-
