gene	flanks	mean_dpsi_per_lsv_junction	H3K4me3	H3K27me3	H3K9me3	H3K27ac	A1CF	ANKHD1	BRUNOL4	BRUNOL5	BRUNOL6	CNOT4	CPEB2	CPEB4	DAZAP1	ENOX1	ESRP2	FMR1	FUS	FXR1	FXR2	G3BP2	HNRNPA1	HNRNPA1L2	HNRNPA2B1	HNRNPC	HNRNPCL1	HNRNPF	HNRNPH1	HNRNPH2	HNRNPK	HNRNPL	HNRNPM	HNRNPU	HNRPLL	HuR	IGF2BP2	IGF2BP3	KHDRBS1	KHDRBS2	KHDRBS3	LIN28A	MATR3	MBNL1	MSI1	PABPC1	PABPC3	PABPC4	PABPC5	PABPN1	PCBP1	PCBP2	PPRC1	PTBP1	PUM2	QKI	RALY	RBFOX1	RBM24	RBM28	RBM3	RBM4	RBM41	RBM42	RBM45	RBM46	RBM5	RBM6	RBM8A	RBMS1	RBMS3	SAMD4A	SART3	SFPQ	SNRNP70	SNRPA	SRSF1	SRSF10	SRSF2	SRSF7	SRSF9	TARDBP	TIA1	TUT1	U2AF2	YBX1	YBX2	ZC3H10	ZC3H14	ZCRB1	ZNF638
DLGAP4	36461138-36461538	-0.4119	-0.80341	0.0	0.0	0.0	1.0	1.0	0.00209	0.00172	1.0	0.00212	4.26e-05	0.00011	1.0	0.0375	1.0	1.0	1.0	0.012	1.0	1.0	0.000255	1.0	0.00122	0.000135	0.000123	0.000255	1.0	1.0	1.0	1.0	1.0	0.00174	1.0	0.000202	1.0	1.0	1.0	1.0	1.0	0.00373	0.0181	0.00621	1.0	1.0	0.0463	1.0	0.0246	1.0	1.0	1.0	1.0	0.00323	1.0	1.0	6.18e-05	1.0	0.0214	1.0	1.0	1.0	0.00119	1.0	1.0	1.0	1.0	1.0	1.0	0.00176	0.00155	1.0	1.0	0.046	1.0	1.0	0.0165	0.00171	0.00582	1.0	1.0	0.00279	6.84e-05	0.0118	2.92e-05	0.0166	1.0	1.0	5.07e-05	0.0174	1.0
HLCS	36961970-36962370	-0.4507	0.0	0.0	0.0	0.0	1.0	0.0212	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.02	0.00193	0.000199	1.0	0.00214	1.0	0.0175	1.0	1.0	1.0	1.0	0.000508	0.0207	0.00231	1.0	0.0268	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0124	1.0	0.00815	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.35e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.05e-05	1.0	1.0	1.0	1.0	1.0	1.0	3.63e-06	1.0	1.0	0.0013	1.0	1.0	1.0	0.0213	0.000364	1.0	0.00234	0.00743	0.0336	1.0	1.0	1.0	1.0	1.0	1.0	5.93e-05	1.0	1.0	1.0
HLCS	36989958-36990358	-0.4507	0.4657	0.0	0.0	0.47543	0.00749	1.0	0.0164	0.0104	1.0	1.0	0.00122	0.000709	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000369	0.000472	0.0122	1.0	1.0	1.09e-05	0.00357	1.0	0.0245	0.011	0.00962	0.00154	0.000955	0.000749	0.000608	0.00213	1.0	0.0251	0.0184	0.0369	4.06e-05	0.000275	1.18e-05	0.000997	0.000874	0.00359	1.0	1.0	0.0172	0.00202	0.00185	0.00202	1.0	0.0111	0.00529	1.0	1.0	0.0185	0.000162	1.0	1.0	1.0	1.0	1.0	0.0294	0.00474	1.0	3.89e-05	1.0	1.0	1.0	1.0	1.0	0.0345	1.0	1.0	0.00322	0.00107	1.0	0.000475	0.00785	0.00838	1.0	0.000583	0.00378	1.0
HLCS	36990024-36990424	-0.4507	0.4657	0.0	0.0	0.47543	1.0	0.0205	1.0	1.0	1.0	0.00387	1.0	1.0	1.0	0.000128	0.02	0.000104	0.000199	1.0	0.0017	1.0	0.00152	1.0	1.0	1.0	1.0	0.000508	1.0	0.00231	1.0	0.0268	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0124	1.0	0.00815	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.35e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.05e-05	1.0	1.0	0.00402	1.0	1.0	1.0	3.63e-06	1.0	1.0	0.0013	1.0	1.0	1.0	0.0213	0.000364	0.00135	0.0281	0.000322	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.93e-05	1.0	1.0	1.0
HLCS	36990034-36990434	-0.4507	0.4657	0.0	0.0	0.47543	1.0	0.0205	1.0	1.0	1.0	0.00387	1.0	1.0	1.0	0.000128	0.02	0.000104	0.000199	1.0	0.0017	1.0	0.00152	1.0	1.0	1.0	1.0	0.000508	1.0	0.00231	1.0	0.0268	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0124	1.0	0.00815	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.35e-05	1.0	1.0	1.0	1.0	1.0	0.0326	1.0	1.0	1.05e-05	1.0	1.0	0.00402	1.0	1.0	1.0	3.63e-06	1.0	1.0	0.0013	1.0	1.0	1.0	0.0213	0.000364	0.00135	0.0281	0.000322	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.93e-05	1.0	1.0	1.0
HLCS	36990036-36990436	-0.4507	0.4657	0.0	0.0	0.47543	0.0139	1.0	1.0	1.0	1.0	1.0	0.00122	0.000709	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000369	0.000472	1.0	1.0	1.0	1.09e-05	0.00357	1.0	1.0	0.011	0.00962	1.0	1.0	0.0077	0.00212	0.00321	1.0	0.0251	0.0184	1.0	0.000334	1.0	1.0	0.00103	0.000874	0.00359	0.0202	1.0	0.00722	1.0	0.0137	0.00202	1.0	1.0	1.0	1.0	1.0	0.0185	0.000162	1.0	1.0	1.0	0.000661	1.0	1.0	0.00474	1.0	0.000322	1.0	1.0	1.0	1.0	1.0	0.0345	0.0167	1.0	1.0	0.00107	1.0	0.000475	0.00109	0.00129	1.0	0.000583	0.00378	1.0
HLCS	36961836-36962236	-0.4507	0.0	0.0	0.0	0.0	0.0037	1.0	1.0	0.0214	1.0	1.0	0.000865	0.000407	0.00718	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0469	0.00422	1.0	0.000762	0.000794	1.0	1.0	1.0	1.0	0.0001	1.0	1.0	0.0134	0.00355	0.0206	0.0227	0.0026	0.00572	0.00765	1.0	0.000512	0.00198	0.0227	0.0292	1.0	0.0139	0.00564	1.0	1.0	1.0	1.0	0.000525	0.00278	0.0103	0.00042	1.0	0.0326	1.0	1.0	1.0	0.00043	0.00141	1.0	0.00322	1.0	0.015	1.0	0.00334	0.000133	1.0	0.0286	1.0	0.0199	1.0	1.0	1.0	0.00407	1.0	1.0	0.0232	0.00043	0.00607	0.000414	0.0073	0.00553	1.0	0.00215	0.00119	0.0324
SUPT20H	37022117-37022517	0.3908	0.0	0.0	0.0	0.0	0.0037	1.0	0.000365	0.000255	1.0	1.0	0.00303	0.000407	0.00718	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00457	0.00422	1.0	0.000917	0.00107	0.0153	1.0	1.0	1.0	0.0001	1.0	0.0001	0.0134	0.00418	1.0	1.0	0.0398	0.0123	0.00787	1.0	0.000512	0.00198	0.0227	1.0	1.0	1.0	0.00564	1.0	1.0	1.0	1.0	0.000525	0.000213	0.0103	0.00191	1.0	0.0326	0.00451	1.0	1.0	0.00264	0.00141	1.0	0.00322	1.0	0.015	1.0	0.00633	0.00504	1.0	1.0	1.0	0.0199	1.0	0.0259	1.0	0.00407	1.0	1.0	0.00897	0.00139	1.0	0.000414	0.0073	0.00553	1.0	0.00252	0.00119	0.00388
SUPT20H	37023835-37024235	0.3908	0.0	0.0	0.0	0.0	0.0302	1.0	1.77e-05	1.07e-05	0.0102	0.00109	4.85e-05	0.000121	0.0431	0.0132	1.0	0.0492	1.0	0.0116	1.0	1.0	1.0	1.0	1.0	0.00015	0.000141	1.0	1.0	1.0	0.00417	0.00466	0.0154	1.0	0.000217	0.000549	0.00129	0.000907	0.0133	0.0247	0.0373	1.0	0.00751	0.0109	0.00419	0.00198	0.000472	0.00135	0.0133	0.00655	1.0	0.047	1.0	0.000346	1.0	0.01	7.65e-05	1.0	0.000169	1.0	1.0	1.0	0.0127	0.00344	1.0	1.0	1.0	1.0	1.0	0.0276	0.0233	1.0	0.00198	1.0	0.0363	1.0	0.00845	0.00676	0.0109	1.0	1.0	1.32e-05	8e-05	1.0	4.71e-05	0.0195	0.0267	1.0	7.41e-05	0.00761	0.00173
SUPT20H	37022023-37022423	0.3908	0.0	0.0	0.0	0.0	0.0037	1.0	1.0	0.0214	1.0	1.0	0.000865	0.000407	0.00718	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00954	0.00422	1.0	0.000762	0.000794	1.0	1.0	1.0	1.0	0.0001	1.0	0.00234	0.0134	0.00355	0.0206	0.0227	0.0026	0.00572	0.00765	1.0	0.000512	0.00198	0.0227	0.0292	1.0	0.0139	0.00564	1.0	1.0	1.0	1.0	0.000525	0.00278	0.0103	0.00042	1.0	0.0326	0.00451	1.0	1.0	0.00235	0.00141	1.0	0.00322	1.0	0.015	1.0	0.00334	0.000133	1.0	0.0286	1.0	0.0199	1.0	0.0259	1.0	0.00407	1.0	1.0	0.0227	0.00043	0.00607	0.000414	0.0073	0.00553	1.0	0.00215	0.00119	0.0483
SUPT20H	37023934-37024334	0.3908	0.0	0.0	0.0	0.0	1.0	1.0	1.77e-05	1.07e-05	0.0102	0.00109	4.85e-05	0.000121	0.0431	0.0132	1.0	0.0492	1.0	0.0116	1.0	1.0	1.0	1.0	1.0	0.00015	0.000141	1.0	1.0	1.0	0.00417	0.00466	0.0154	1.0	0.000217	0.000549	0.00129	0.000907	0.0133	1.0	0.0396	1.0	0.0251	0.00198	0.0244	0.00198	0.000731	0.00442	0.0133	0.00655	1.0	0.047	1.0	0.00433	1.0	1.0	7.65e-05	1.0	0.000169	1.0	0.00668	1.0	1.0	0.00344	1.0	1.0	1.0	1.0	1.0	0.0206	0.0186	1.0	0.00198	1.0	0.0363	0.0227	0.00845	0.00676	0.0109	1.0	1.0	1.32e-05	8e-05	1.0	4.71e-05	0.0195	0.0267	1.0	7.41e-05	1.0	0.00173
SUPT20H	37023951-37024351	0.3908	0.0	0.0	0.0	0.0	1.0	1.0	0.00532	0.0287	1.0	0.00109	4.85e-05	0.000121	1.0	0.0132	1.0	0.0492	1.0	0.0116	1.0	1.0	1.0	1.0	1.0	0.00015	0.000141	1.0	1.0	0.0165	0.00417	0.00466	1.0	1.0	0.000217	0.000549	0.00129	0.000907	1.0	1.0	0.0396	1.0	1.0	0.00198	0.0244	1.0	0.0163	0.0242	1.0	1.0	1.0	0.047	1.0	0.004	1.0	1.0	7.65e-05	1.0	0.0123	1.0	0.00668	1.0	1.0	0.000819	1.0	1.0	1.0	1.0	1.0	0.0206	0.0186	1.0	1.0	1.0	0.0363	0.000926	1.0	1.0	0.00447	0.0322	1.0	0.00296	8e-05	1.0	4.71e-05	0.0195	0.0267	1.0	7.41e-05	1.0	1.0
SYNRG	37518871-37519271	0.3186	0.0	0.0	0.0	0.0	0.00481	1.0	2.82e-05	1.85e-05	0.000216	1.0	0.00677	0.0127	1.0	1.0	0.00182	1.0	1.0	1.0	1.0	1.0	0.00227	0.00343	0.00207	0.0101	0.0118	0.0343	0.00107	0.00126	0.0143	1.0	1.0	0.00142	1.0	0.0222	1.0	1.0	0.0126	0.0152	0.0157	0.00237	0.00065	0.00104	1.0	0.00174	0.00478	0.000731	0.00202	3.17e-05	0.0299	1.0	1.0	0.00342	1.0	0.0348	0.0109	0.00424	0.000238	1.0	1.0	0.00523	0.00776	0.0227	1.0	0.00243	0.001	0.000729	1.0	1.0	1.0	1.0	0.00174	1.0	1.0	0.0259	0.00314	0.00416	0.0149	0.00964	0.00338	5.4e-05	0.0137	0.0227	0.0249	0.0273	0.0227	1.0	0.00793	1.0	0.000202
SYNRG	37519979-37520379	0.3186	0.0	0.0	0.0	0.0	0.0117	1.0	4.71e-05	2.71e-05	0.00191	1.0	0.00677	0.0127	1.0	1.0	0.00182	1.0	1.0	1.0	1.0	1.0	0.00227	0.00343	0.00149	0.0101	0.0118	0.0356	0.00107	0.00126	0.0143	0.00657	1.0	0.00142	0.0351	0.0222	1.0	1.0	0.0126	0.0152	0.0157	0.00237	0.00065	0.00838	1.0	0.00174	0.00478	0.000731	0.00202	3.17e-05	0.0299	1.0	1.0	0.004	1.0	0.0348	0.0109	0.00424	0.000532	1.0	1.0	0.00523	0.00776	0.0227	1.0	0.00243	0.00092	0.000729	1.0	1.0	1.0	1.0	0.00174	1.0	1.0	0.0259	0.00314	0.00416	0.0149	0.00964	0.00338	0.000221	0.0137	0.0227	0.0249	0.0273	0.0227	1.0	0.00793	1.0	0.000202
SYNRG	37520014-37520414	0.3186	0.0	0.0	0.0	0.0	1.0	1.0	0.0275	0.00666	0.00466	1.0	0.0472	0.0149	1.0	1.0	0.00335	1.0	1.0	1.0	1.0	1.0	0.0116	0.0135	0.00149	0.014	0.0155	0.000739	0.00734	0.00126	1.0	0.00657	1.0	0.00519	0.0351	1.0	1.0	1.0	0.0105	1.0	0.0208	1.0	1.0	0.000178	1.0	0.0488	1.0	0.0305	1.0	1.0	0.0317	1.0	1.0	0.000577	0.0183	1.0	1.0	0.00774	8.74e-05	1.0	1.0	0.00523	1.0	1.0	1.0	1.0	0.00092	1.0	1.0	1.0	1.0	1.0	0.0488	1.0	1.0	1.0	0.0101	0.047	0.0256	0.00303	1.0	0.00854	0.0227	1.0	0.00148	0.00232	0.00317	1.0	1.0	0.0337	1.0
SYNRG	37520338-37520738	-0.3186	0.0	0.0	0.0	0.0	0.024	1.0	0.0028	0.00172	0.0159	0.0493	1.0	1.0	0.00239	0.0254	0.0221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0236	0.00532	0.00562	0.0196	0.0057	1.0	1.0	0.0149	0.0167	0.0168	0.0152	0.000868	1.0	1.0	1.0	1.0	0.0194	0.0033	1.0	0.00657	0.00546	1.0	1.0	1.0	1.0	1.0	1.0	0.0184	1.0	0.0153	0.00288	1.0	0.0204	1.0	0.000289	1.0	1.0	0.00379	0.0248	1.0	0.0145	1.0	1.0	0.0161	1.0	0.0206	0.00659	1.0	1.0	1.0	1.0	1.0	0.00982	0.00164	0.0084	0.00877	1.0	0.00152	0.0286	0.0266	0.0351	1.0	1.0	1.0	0.00404	0.00929	7.69e-05
SYNRG	37518810-37519210	0.3186	0.0	0.0	0.0	0.0	0.024	1.0	1.2e-06	5.81e-07	0.000408	0.0493	1.0	1.0	0.00239	0.0254	0.0221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00532	0.00562	0.0196	0.0057	1.0	1.0	0.0149	0.0167	1.0	0.0152	0.000868	1.0	1.0	1.0	1.0	0.0194	0.0033	1.0	0.00341	0.00546	1.0	1.0	1.0	1.0	1.0	1.0	0.0184	1.0	0.0134	0.00288	1.0	0.0204	1.0	7.63e-06	1.0	1.0	0.00379	0.0248	1.0	0.0145	1.0	1.0	0.0161	1.0	0.0206	0.00659	1.0	1.0	1.0	1.0	1.0	1.0	0.00164	0.00562	0.00877	1.0	4.29e-06	0.0286	1.0	0.0351	1.0	1.0	1.0	0.00404	0.00929	0.0336
SYNRG	37518687-37519087	0.3186	0.0	0.0	0.0	0.0	1.0	1.0	0.00421	0.000929	3.55e-05	1.0	0.0472	0.0149	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.59e-06	0.0135	0.00047	0.014	0.0155	2.08e-05	0.00734	0.0107	1.0	1.0	0.000188	1.32e-05	0.0415	1.0	1.0	1.0	0.0105	1.0	0.0208	1.0	1.0	0.000178	1.0	0.0488	1.0	0.0305	1.0	1.0	0.0317	1.0	1.0	0.000577	0.0183	1.0	1.0	0.00774	8.74e-05	0.0049	1.0	1.0	1.0	1.0	1.0	1.0	0.0183	1.0	1.0	1.0	1.0	1.0	0.0488	4.42e-06	1.0	1.0	0.00314	1.0	0.00037	0.00303	1.0	0.000237	0.0227	1.0	0.00148	0.00232	0.00317	1.0	1.0	0.0337	0.00607
SYNRG	37520448-37520848	-0.3186	0.0	0.0	0.0	0.0	0.024	1.0	6.14e-07	3.07e-07	0.000239	0.0493	1.0	1.0	0.00239	0.0254	0.0221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00532	0.00562	0.0117	0.0057	1.0	1.0	0.0149	0.0196	1.0	0.0152	0.000868	1.0	1.0	1.0	1.0	0.0194	0.0033	1.0	0.000942	0.00546	1.0	1.0	1.0	1.0	1.0	1.0	0.0184	1.0	0.0134	0.00288	1.0	0.0204	1.0	7.63e-06	1.0	1.0	0.00379	0.0248	1.0	0.0145	1.0	1.0	0.0161	1.0	0.00283	0.00126	1.0	1.0	0.019	1.0	1.0	1.0	1.0	0.00562	0.00877	1.0	4.29e-06	0.0286	1.0	0.0351	1.0	1.0	1.0	0.00404	0.00929	0.0336
TBC1D1	38049698-38050098	0.2783	0.0	0.0	0.0	0.0	0.0326	1.0	0.000783	0.000369	0.00199	0.00387	0.000929	0.0012	1.0	1.0	0.02	1.0	1.0	1.0	1.0	0.00657	0.000492	1.0	0.00135	0.00226	0.00224	0.0343	0.000325	1.0	1.0	0.0338	0.00349	1.0	0.0437	0.0199	1.0	1.0	1.0	0.0474	0.0396	0.00147	1.0	0.000216	1.0	1.0	0.0142	0.011	0.0345	0.00266	0.0104	0.00402	1.0	0.00156	1.0	1.0	0.0026	1.0	0.0016	1.0	1.0	1.0	0.0127	0.00258	1.0	1.0	0.0227	1.0	1.0	1.0	1.0	1.0	1.0	0.00621	0.0294	1.0	0.0157	0.00611	0.00125	0.00241	0.0101	0.00152	0.00293	0.00836	0.00214	1.0	0.0235	1.0	0.0148	0.0406	0.00532
TBC1D1	38051699-38052099	0.2783	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.95e-05	1.0	1.0	0.0113	0.00578	0.00609	0.0134	1.0	1.0	0.000739	1.0	0.0489	0.0106	1.0	0.00441	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0384	1.0	0.000259	0.00334	1.0	1.0	1.0	1.0	0.0408	0.0376	0.0118	0.000143	0.028	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00229	1.0	1.0	1.0	1.0	1.0	0.0497	0.000233	1.0	1.0	0.00119	1.0	1.0	1.0	1.0	0.00121	1.0	0.00037	0.00239	1.0	1.0	0.0327	1.0	1.0	1.0	1.0	0.0103	1.0	1.0	1.0
TBC1D1	38049604-38050004	0.2783	0.0	0.0	0.0	0.0	0.00383	0.0478	1.0	1.0	1.0	1.0	0.00135	0.00139	0.00431	1.0	1.0	1.0	1.0	0.000563	1.0	0.000143	1.0	1.0	0.00691	0.000655	0.000794	0.037	0.000216	1.0	1.0	1.0	1.0	0.0293	0.00929	0.00446	0.0107	0.0343	0.031	0.0045	0.00424	1.0	0.0267	0.00091	0.00458	0.0431	0.0188	0.0133	0.00776	0.00866	0.00404	1.0	1.0	0.000525	0.000233	1.0	0.00175	1.0	1.0	1.0	0.0247	1.0	0.000559	0.00809	0.0276	0.0318	0.00109	0.0101	1.0	0.000127	3.3e-05	1.0	0.0423	1.0	0.000227	1.0	0.000165	0.0393	0.00339	0.00257	0.00148	0.0227	0.00123	0.0246	0.000475	1.0	1.0	1.0	0.00215	0.000417	1.0
TBC1D1	38049557-38049957	0.2783	0.0	0.0	0.0	0.0	0.0174	1.0	1.63e-07	6.64e-08	0.000123	1.0	0.000929	0.0012	1.0	1.0	0.000127	1.0	0.000704	1.0	1.0	1.0	1.0	1.0	1.0	0.00226	0.00224	0.00298	0.015	1.0	1.0	0.0338	0.00349	0.0117	0.0437	0.000247	1.0	1.0	1.0	0.0474	0.0396	1.0	0.0351	0.000216	1.0	1.0	1.0	0.011	0.0345	0.0148	0.0171	0.00402	4.14e-05	0.000525	0.000625	1.0	0.00252	0.000503	2.75e-06	1.0	1.0	3.81e-05	0.0127	0.00258	1.0	1.0	0.0142	1.0	4.07e-07	0.0294	1.0	1.0	1.0	0.00621	0.0294	1.0	0.0138	1.0	0.0022	1.0	0.00712	1.38e-06	0.00293	1.0	0.00227	1.0	1.0	1.0	0.000167	0.00422	0.0021
TBC1D1	38051860-38052260	0.2783	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.95e-05	1.0	1.0	1.0	0.00578	1.0	0.0144	1.0	1.0	1.0	1.0	1.0	0.0106	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000259	1.0	1.0	1.0	1.0	1.0	1.0	0.000668	0.000853	0.000106	0.0134	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000257	1.0	1.0	1.0	1.0	1.0	1.0	0.000233	1.0	1.0	0.00235	1.0	1.0	1.0	1.0	0.00875	1.0	0.00037	0.00239	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0103	1.0	1.0	1.0
BAIAP2L2	38089474-38089874	-0.4279	1.79823	0.52738	0.0	0.0	0.0147	1.0	0.00473	0.00266	1.0	0.00298	0.00259	0.00478	1.0	0.0138	1.0	1.0	1.0	1.0	1.0	1.0	0.0218	1.0	1.0	0.00274	0.00286	0.000739	0.000501	0.000483	0.00336	0.000195	0.000637	1.0	0.000288	0.000237	0.0213	0.0141	1.0	1.0	1.0	1.0	0.0267	0.000697	1.0	1.0	1.0	1.0	1.0	0.00394	0.000485	9.27e-05	1.0	0.000836	0.00528	0.0234	0.0029	0.0389	0.00904	1.0	1.0	0.017	0.00158	1.0	1.0	1.0	1.0	0.00315	1.0	0.000293	0.00106	0.00412	1.0	1.0	1.0	0.00141	1.0	0.0482	0.00339	1.0	0.0416	0.00941	0.00373	1.0	0.00201	1.0	1.0	0.000981	0.000228	1.0	0.0139
BAIAP2L2	38096832-38097232	-0.4279	0.06897	0.0	0.0	0.0	0.00215	1.0	0.0456	0.0389	1.0	0.00013	0.00221	0.00528	1.0	0.00916	1.0	1.0	1.0	0.00993	1.0	1.0	0.000974	0.00458	0.0324	0.00457	0.00483	0.0269	1.0	1.0	0.0198	1.03e-06	1.0	0.0338	1.24e-06	0.00523	0.000103	7.97e-05	0.000991	0.000808	0.00338	0.0227	1.0	0.0018	1.0	0.000114	0.000512	8.06e-05	3.02e-05	0.000217	1.0	1.0	1.0	0.000525	0.0119	0.00155	0.00507	1.0	0.0398	0.00416	0.0148	1.0	0.00588	0.00184	1.0	0.0188	1.0	1.0	1.0	0.0242	0.0104	1.0	0.00011	1.0	1.0	0.00178	0.0259	0.00083	0.0149	0.000709	1.0	0.00322	0.0051	0.0227	0.00184	0.00103	1.0	1.0	0.0173	9.06e-05	1.0
BAIAP2L2	38089322-38089722	-0.4279	1.56687	0.52738	0.0	0.0	1.0	0.000116	1.0	0.0359	1.0	0.00298	1.0	1.0	1.0	0.00313	8.39e-05	0.0114	1.0	1.0	0.00195	0.000291	0.000984	0.00169	0.00235	1.0	1.0	9.16e-05	0.000501	0.000351	0.00336	0.000195	0.00115	1.0	0.000288	1.0	0.0213	0.0141	1.0	1.0	1.0	1.0	1.0	0.000697	1.0	1.0	1.0	1.0	1.0	0.00394	0.00129	0.000968	1.0	0.00494	1.0	1.0	1.0	0.0389	0.00904	1.0	1.0	0.00804	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00412	1.0	1.0	1.0	0.00141	0.00121	0.0482	0.00339	0.00743	0.0259	0.00941	1.0	1.0	1.0	1.0	0.00218	0.000981	1.0	1.0	0.0139
BAIAP2L2	38096978-38097378	-0.4279	0.08169	0.0	0.0	0.0	0.00215	1.0	0.00123	0.000889	1.0	0.00013	0.00221	0.00194	1.0	0.00916	0.0401	1.0	1.0	0.00993	1.0	1.0	0.000974	0.00458	0.0324	0.00252	0.00279	0.0269	1.0	1.0	0.0198	1.03e-06	0.00635	0.0338	1.24e-06	0.000121	0.000103	7.97e-05	0.000892	0.000808	0.00262	0.0227	0.00575	0.0018	1.0	6.33e-05	0.000492	7.23e-05	9.24e-05	0.000932	1.0	1.0	1.0	0.000525	0.00582	0.00155	0.0017	1.0	0.0398	0.00416	1.0	1.0	0.00588	0.00129	1.0	0.0188	1.0	1.0	1.0	0.00501	0.000305	1.0	6.33e-05	0.019	1.0	0.00178	0.0259	0.000942	0.0149	0.000709	1.0	0.00322	0.00245	1.0	0.00043	0.00103	1.0	1.0	0.000103	9.06e-05	0.00407
NSD3	38315842-38316242	-0.3008	0.0	0.0	0.0	0.0	0.00749	1.0	0.0258	0.0304	1.0	1.0	0.00353	0.0082	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0078	0.00856	0.00755	1.0	1.0	0.0222	1.0	0.0392	1.0	0.0458	1.0	4.58e-05	0.00113	0.00218	9.88e-05	6.57e-05	0.000465	0.00969	0.00373	0.00268	1.0	0.00237	0.000889	0.000625	0.00233	0.00516	1.0	1.0	1.0	0.00135	0.0401	0.0482	0.0026	0.0035	1.0	0.00946	1.0	1.0	1.0	0.0206	1.0	0.00831	1.0	0.000252	1.0	0.0474	0.00254	1.0	0.00237	1.0	1.0	0.00458	0.0101	0.0292	0.00982	0.0252	1.0	0.00941	0.00276	1.0	0.0058	0.000557	0.00838	0.0152	8.06e-05	0.000898	1.0
NSD3	38317838-38318238	0.3008	0.0	0.0	0.0	0.0	0.00117	1.0	4.99e-07	1.94e-07	0.000408	0.00427	0.00353	0.00174	1.0	0.000545	1.0	1.0	1.0	1.0	1.0	1.0	0.00416	1.0	1.0	0.000655	0.000794	0.00532	1.0	1.0	1.0	0.0338	0.00695	1.0	1.0	0.00344	1.0	0.0262	0.000583	0.000808	0.00293	1.0	1.0	0.00091	1.0	0.000322	0.00168	0.000225	0.00146	0.00982	1.0	1.0	1.0	0.0022	0.00181	0.0166	0.00113	1.0	2.01e-06	1.0	1.0	1.0	0.00135	1.0	1.0	0.0016	1.0	1.0	1.0	1.0	0.0283	1.0	0.000311	1.0	1.0	1.0	1.0	0.000704	0.00339	1.0	1.0	2.8e-06	0.000747	1.0	0.00115	1.0	1.0	1.0	0.00236	0.000792	0.000118
NSD3	38318695-38319095	0.3008	0.0	0.0	0.0	0.0	0.00117	1.0	4.99e-07	1.94e-07	0.000408	0.000205	0.00353	0.00174	1.0	0.000545	1.0	1.0	1.0	1.0	1.0	1.0	0.00416	1.0	1.0	0.000655	0.000794	0.0111	1.0	1.0	1.0	0.0338	0.00695	1.0	1.0	0.00344	1.0	0.0262	0.000583	0.000808	0.00293	1.0	0.0384	0.00091	1.0	0.000322	0.00168	0.000225	0.00146	0.00982	1.0	0.00642	1.0	0.0022	0.00181	0.0166	0.00113	1.0	2.01e-06	1.0	1.0	1.0	0.00135	1.0	1.0	0.0016	1.0	1.0	1.0	0.0285	0.0283	1.0	0.000311	1.0	1.0	1.0	1.0	0.000704	0.00339	1.0	1.0	2.8e-06	0.000747	1.0	0.00115	1.0	1.0	1.0	0.00236	0.000792	0.000118
